index,City,State,Country,Region,Market,LocationID
23081,Nanchang,Jiangxi,China,Eastern Asia,Asia Pacific,2135
23090,Jiangyan,Jiangsu,China,Eastern Asia,Asia Pacific,2136
23112,Goulburn,New South Wales,Australia,Oceania,Asia Pacific,2137
23120,Kendari,Sulawesi Tenggara,Indonesia,Southeastern Asia,Asia Pacific,2138
23124,Zhangzhou,Fujian,China,Eastern Asia,Asia Pacific,2139
23142,Sanming,Fujian,China,Eastern Asia,Asia Pacific,2140
23211,Kota,Chhattisgarh,India,Southern Asia,Asia Pacific,2141
23215,Jinhua,Zhejiang,China,Eastern Asia,Asia Pacific,2142
23225,Nizamabad,Telangana,India,Southern Asia,Asia Pacific,2143
23229,Jiaohe,Jilin,China,Eastern Asia,Asia Pacific,2144
23256,Shimonoseki,Yamaguchi,Japan,Eastern Asia,Asia Pacific,2145
23258,Wuchang,Heilongjiang,China,Eastern Asia,Asia Pacific,2146
23267,Da Nang,Dà Nang,Vietnam,Southeastern Asia,Asia Pacific,2147
23284,Wuxi,Jiangsu,China,Eastern Asia,Asia Pacific,2148
23285,Pematangsiantar,Sumatera Utara,Indonesia,Southeastern Asia,Asia Pacific,2149
23299,Hisar,Haryana,India,Southern Asia,Asia Pacific,2150
23324,Cuttack,Odisha,India,Southern Asia,Asia Pacific,2151
23358,Kochi,Kerala,India,Southern Asia,Asia Pacific,2152
23387,Lismore,New South Wales,Australia,Oceania,Asia Pacific,2153
23388,Rajkot,Gujarat,India,Southern Asia,Asia Pacific,2154
23394,Aligarh,Uttar Pradesh,India,Southern Asia,Asia Pacific,2155
23402,Rach Gia,Kiên Giang,Vietnam,Southeastern Asia,Asia Pacific,2156
23422,Daqing,Heilongjiang,China,Eastern Asia,Asia Pacific,2157
23431,Orange,New South Wales,Australia,Oceania,Asia Pacific,2158
23442,Bokaro,Jharkhand,India,Southern Asia,Asia Pacific,2159
23443,Rajshahi,Rajshahi,Bangladesh,Southern Asia,Asia Pacific,2160
23466,Melton,Victoria,Australia,Oceania,Asia Pacific,2161
23472,Changzhi,Shanxi,China,Eastern Asia,Asia Pacific,2162
23479,Bahawalpur,Punjab,Pakistan,Southern Asia,Asia Pacific,2163
23541,Taipei,Taipei City,Taiwan,Eastern Asia,Asia Pacific,2164
23550,Matsumoto,Nagano,Japan,Eastern Asia,Asia Pacific,2165
23560,Renqiu,Hebei,China,Eastern Asia,Asia Pacific,2166
23563,Laiyang,Shandong,China,Eastern Asia,Asia Pacific,2167
23565,Xichang,Sichuan,China,Eastern Asia,Asia Pacific,2168
23580,Alice Springs,Northern Territory,Australia,Oceania,Asia Pacific,2169
23603,Tanggu,Tianjin,China,Eastern Asia,Asia Pacific,2170
23629,Xiamen,Fujian,China,Eastern Asia,Asia Pacific,2171
23642,Satna,Madhya Pradesh,India,Southern Asia,Asia Pacific,2172
23654,Peshawar,Khyber Pakhtunkhwa,Pakistan,Southern Asia,Asia Pacific,2173
23655,Cessnock,New South Wales,Australia,Oceania,Asia Pacific,2174
23665,Ganganagar,Rajasthan,India,Southern Asia,Asia Pacific,2175
23687,Yingcheng,Hubei,China,Eastern Asia,Asia Pacific,2176
23708,Tasikmalaya,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,2177
23781,Nishinomiya,Hyogo,Japan,Eastern Asia,Asia Pacific,2178
23790,Cangzhou,Hebei,China,Eastern Asia,Asia Pacific,2179
23806,Angeles City,Central Luzon,Philippines,Southeastern Asia,Asia Pacific,2180
23819,Pingdingshan,Henan,China,Eastern Asia,Asia Pacific,2181
23845,Hailin,Heilongjiang,China,Eastern Asia,Asia Pacific,2182
23865,Oyama,Tochigi,Japan,Eastern Asia,Asia Pacific,2183
23946,Raipur,Uttarakhand,India,Southern Asia,Asia Pacific,2184
23952,Jiaxing,Zhejiang,China,Eastern Asia,Asia Pacific,2185
23955,Mentougou,Beijing,China,Eastern Asia,Asia Pacific,2186
23967,Changsha,Hunan,China,Eastern Asia,Asia Pacific,2187
23977,Karimnagar,Telangana,India,Southern Asia,Asia Pacific,2188
24019,Anyang,Gyeonggi,South Korea,Eastern Asia,Asia Pacific,2189
24028,Kozhikode,Kerala,India,Southern Asia,Asia Pacific,2190
24044,Pingxiang,Jiangxi,China,Eastern Asia,Asia Pacific,2191
24073,Jixi,Heilongjiang,China,Eastern Asia,Asia Pacific,2192
24090,Parbhani,Maharashtra,India,Southern Asia,Asia Pacific,2193
24094,Bijie,Guizhou,China,Eastern Asia,Asia Pacific,2194
24097,Darbhanga,Bihar,India,Southern Asia,Asia Pacific,2195
24106,Xinghua,Jiangsu,China,Eastern Asia,Asia Pacific,2196
24108,Lanxi,Zhejiang,China,Eastern Asia,Asia Pacific,2197
24111,Kawasaki,Kanagawa,Japan,Eastern Asia,Asia Pacific,2198
24115,Heyuan,Guangdong,China,Eastern Asia,Asia Pacific,2199
24119,Dhule,Maharashtra,India,Southern Asia,Asia Pacific,2200
24148,Yulin,Shaanxi,China,Eastern Asia,Asia Pacific,2201
24173,Latur,Maharashtra,India,Southern Asia,Asia Pacific,2202
24188,Aurangabad,Maharashtra,India,Southern Asia,Asia Pacific,2203
24209,Yuci,Shanxi,China,Eastern Asia,Asia Pacific,2204
24215,Shihezi,Xinjiang Uygur,China,Eastern Asia,Asia Pacific,2205
24222,Ibaraki,Osaka,Japan,Eastern Asia,Asia Pacific,2206
24284,Bengkulu,Bengkulu,Indonesia,Southeastern Asia,Asia Pacific,2207
24285,Qitaihe,Heilongjiang,China,Eastern Asia,Asia Pacific,2208
24296,Hamamatsu,Shizuoka,Japan,Eastern Asia,Asia Pacific,2209
24338,Suizhou,Hubei,China,Eastern Asia,Asia Pacific,2210
24339,Shouguang,Shandong,China,Eastern Asia,Asia Pacific,2211
24363,Puducherry,Puducherry,India,Southern Asia,Asia Pacific,2212
24375,Chaohu,Anhui,China,Eastern Asia,Asia Pacific,2213
24442,Nanchong,Sichuan,China,Eastern Asia,Asia Pacific,2214
24446,Mardan,Khyber Pakhtunkhwa,Pakistan,Southern Asia,Asia Pacific,2215
24472,Taixing,Jiangsu,China,Eastern Asia,Asia Pacific,2216
24485,Tegal,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific,2217
24487,Zhaoqing,Guangdong,China,Eastern Asia,Asia Pacific,2218
24506,Loudi,Hunan,China,Eastern Asia,Asia Pacific,2219
24507,Raipur,Chhattisgarh,India,Southern Asia,Asia Pacific,2220
24523,Jiutai,Jilin,China,Eastern Asia,Asia Pacific,2221
24568,Siping,Jilin,China,Eastern Asia,Asia Pacific,2222
24589,Tongchuan,Shaanxi,China,Eastern Asia,Asia Pacific,2223
24596,Herat,Hirat,Afghanistan,Southern Asia,Asia Pacific,2224
24619,Guilin,Guangxi,China,Eastern Asia,Asia Pacific,2225
24628,Jabalpur,Madhya Pradesh,India,Southern Asia,Asia Pacific,2226
24634,Sangli,Maharashtra,India,Southern Asia,Asia Pacific,2227
24647,Bikaner,Rajasthan,India,Southern Asia,Asia Pacific,2228
24672,Wafangdian,Liaoning,China,Eastern Asia,Asia Pacific,2229
24688,Jiangyou,Sichuan,China,Eastern Asia,Asia Pacific,2230
24694,Gaomi,Shandong,China,Eastern Asia,Asia Pacific,2231
24707,Can Tho,Tỉnh Cần Thơ,Vietnam,Southeastern Asia,Asia Pacific,2232
24709,Noda,Chiba,Japan,Eastern Asia,Asia Pacific,2233
24763,Fuji,Shizuoka,Japan,Eastern Asia,Asia Pacific,2234
24766,Zhengzhou,Henan,China,Eastern Asia,Asia Pacific,2235
24768,Vientiane,Vientiane Prefecture,Laos,Southeastern Asia,Asia Pacific,2236
24783,Fukuyama,Hiroshima,Japan,Eastern Asia,Asia Pacific,2237
24839,Huizhou,Guangdong,China,Eastern Asia,Asia Pacific,2238
24939,Srinagar,Uttarakhand,India,Southern Asia,Asia Pacific,2239
24964,Taiping,Perak,Malaysia,Southeastern Asia,Asia Pacific,2240
24974,Shah Alam,Selangor,Malaysia,Southeastern Asia,Asia Pacific,2241
24976,Zhongxiang,Hubei,China,Eastern Asia,Asia Pacific,2242
25074,Binzhou,Shandong,China,Eastern Asia,Asia Pacific,2243
25082,Xiaogan,Hubei,China,Eastern Asia,Asia Pacific,2244
25107,Thiruvananthapuram,Kerala,India,Southern Asia,Asia Pacific,2245
25122,Echuca,Victoria,Australia,Oceania,Asia Pacific,2246
25153,Weihai,Shandong,China,Eastern Asia,Asia Pacific,2247
25216,Jalalabad,Nangarhar,Afghanistan,Southern Asia,Asia Pacific,2248
25228,Nha Trang,Khánh Hòa,Vietnam,Southeastern Asia,Asia Pacific,2249
25242,Mathura,Uttar Pradesh,India,Southern Asia,Asia Pacific,2250
25244,Gwalior,Madhya Pradesh,India,Southern Asia,Asia Pacific,2251
25245,Dewas,Madhya Pradesh,India,Southern Asia,Asia Pacific,2252
25275,Nasik,Maharashtra,India,Southern Asia,Asia Pacific,2253
25298,Guntur,Andhra Pradesh,India,Southern Asia,Asia Pacific,2254
25301,Donghai,Guangdong,China,Eastern Asia,Asia Pacific,2255
25345,Linhai,Zhejiang,China,Eastern Asia,Asia Pacific,2256
25363,Chaozhou,Guangdong,China,Eastern Asia,Asia Pacific,2257
25389,Zhaoyuan,Heilongjiang,China,Eastern Asia,Asia Pacific,2258
25411,Yangquan,Shanxi,China,Eastern Asia,Asia Pacific,2259
25522,Chaoyang,Jilin,China,Eastern Asia,Asia Pacific,2260
25558,Baoding,Hebei,China,Eastern Asia,Asia Pacific,2261
25574,Shuangcheng,Heilongjiang,China,Eastern Asia,Asia Pacific,2262
25597,Cheonan,South Chungcheong,South Korea,Eastern Asia,Asia Pacific,2263
25615,Srinagar,Jammu and Kashmir,India,Southern Asia,Asia Pacific,2264
25653,Broken Hill,New South Wales,Australia,Oceania,Asia Pacific,2265
25709,Malegaon,Maharashtra,India,Southern Asia,Asia Pacific,2266
25740,Nagaoka,Shizuoka,Japan,Eastern Asia,Asia Pacific,2267
25781,Lianzhou,Guangxi,China,Eastern Asia,Asia Pacific,2268
25792,Kakinada,Andhra Pradesh,India,Southern Asia,Asia Pacific,2269
25801,Foshan,Guangdong,China,Eastern Asia,Asia Pacific,2270
25803,Akola,Maharashtra,India,Southern Asia,Asia Pacific,2271
25808,Xinzhou,Hubei,China,Eastern Asia,Asia Pacific,2272
25821,Katsushika-ku,Tokyo,Japan,Eastern Asia,Asia Pacific,2273
25822,Fujisawa,Kanagawa,Japan,Eastern Asia,Asia Pacific,2274
25853,Taizhou,Jiangsu,China,Eastern Asia,Asia Pacific,2275
25867,Gaoyou,Jiangsu,China,Eastern Asia,Asia Pacific,2276
25926,Ambattur,Tamil Nadu,India,Southern Asia,Asia Pacific,2277
25938,Datong,Anhui,China,Eastern Asia,Asia Pacific,2278
25958,Huzhou,Zhejiang,China,Eastern Asia,Asia Pacific,2279
25963,Macheng,Hubei,China,Eastern Asia,Asia Pacific,2280
25986,Tottori,Tottori,Japan,Eastern Asia,Asia Pacific,2281
26017,Nagercoil,Tamil Nadu,India,Southern Asia,Asia Pacific,2282
26033,Hirakata,Osaka,Japan,Eastern Asia,Asia Pacific,2283
26051,Guangshui,Hubei,China,Eastern Asia,Asia Pacific,2284
26060,Tirupati,Andhra Pradesh,India,Southern Asia,Asia Pacific,2285
26063,Sanya,Hainan,China,Eastern Asia,Asia Pacific,2286
26111,Shangzhi,Heilongjiang,China,Eastern Asia,Asia Pacific,2287
26133,Kukatpalli,Telangana,India,Southern Asia,Asia Pacific,2288
26142,Korla,Xinjiang Uygur,China,Eastern Asia,Asia Pacific,2289
26258,Tirunelveli,Tamil Nadu,India,Southern Asia,Asia Pacific,2290
26282,Aoba-ku,Kanagawa,Japan,Eastern Asia,Asia Pacific,2291
26297,Zunyi,Guizhou,China,Eastern Asia,Asia Pacific,2292
26335,Jining,Shandong,China,Eastern Asia,Asia Pacific,2293
26362,Kita-ku,Hyogo,Japan,Eastern Asia,Asia Pacific,2294
26405,Yanji,Jilin,China,Eastern Asia,Asia Pacific,2295
26415,Langfang,Hebei,China,Eastern Asia,Asia Pacific,2296
26432,Liuyang,Hunan,China,Eastern Asia,Asia Pacific,2297
26493,Chengjiang,Jiangsu,China,Eastern Asia,Asia Pacific,2298
26521,Moradabad,Uttar Pradesh,India,Southern Asia,Asia Pacific,2299
26529,Jiamusi,Heilongjiang,China,Eastern Asia,Asia Pacific,2300
26560,Bharatpur,Rajasthan,India,Southern Asia,Asia Pacific,2301
26579,Torquay,Queensland,Australia,Oceania,Asia Pacific,2302
26644,Xiantao,Hubei,China,Eastern Asia,Asia Pacific,2303
26671,Udaipur,Tripura,India,Southern Asia,Asia Pacific,2304
26689,Wendeng,Shandong,China,Eastern Asia,Asia Pacific,2305
26706,Zhoukou,Henan,China,Eastern Asia,Asia Pacific,2306
26713,Tiruchchirappalli,Tamil Nadu,India,Southern Asia,Asia Pacific,2307
26718,Yangjiang,Guangdong,China,Eastern Asia,Asia Pacific,2308
26748,Puyang,Henan,China,Eastern Asia,Asia Pacific,2309
26753,Kwangju,Gyeonggi,South Korea,Eastern Asia,Asia Pacific,2310
26760,Huangshi,Hubei,China,Eastern Asia,Asia Pacific,2311
26790,Tsukuba,Ibaraki,Japan,Eastern Asia,Asia Pacific,2312
26840,Kawaguchi,Saitama,Japan,Eastern Asia,Asia Pacific,2313
26890,San Pedro,Calabarzon,Philippines,Southeastern Asia,Asia Pacific,2314
26916,Mirzapur,Uttar Pradesh,India,Southern Asia,Asia Pacific,2315
26940,Gaya,Bihar,India,Southern Asia,Asia Pacific,2316
26981,Sakai,Gunma,Japan,Eastern Asia,Asia Pacific,2317
27040,Shimoga,Karnataka,India,Southern Asia,Asia Pacific,2318
27066,Hebi,Henan,China,Eastern Asia,Asia Pacific,2319
27084,Xintai,Shandong,China,Eastern Asia,Asia Pacific,2320
27120,Rizhao,Shandong,China,Eastern Asia,Asia Pacific,2321
27122,Dongguan,Guangdong,China,Eastern Asia,Asia Pacific,2322
27165,Yokkaichi,Mie,Japan,Eastern Asia,Asia Pacific,2323
27168,Zaoyang,Hubei,China,Eastern Asia,Asia Pacific,2324
27198,Chuncheon,Gangwon,South Korea,Eastern Asia,Asia Pacific,2325
27231,Ninghai,Zhejiang,China,Eastern Asia,Asia Pacific,2326
27344,Jiangdu,Jiangsu,China,Eastern Asia,Asia Pacific,2327
27452,Beipiao,Liaoning,China,Eastern Asia,Asia Pacific,2328
27494,Pingnan,Guangxi,China,Eastern Asia,Asia Pacific,2329
27530,Yiyang,Hunan,China,Eastern Asia,Asia Pacific,2330
27533,Yuanjiang,Hunan,China,Eastern Asia,Asia Pacific,2331
27557,Sonipat,Haryana,India,Southern Asia,Asia Pacific,2332
27587,Changshu,Jiangsu,China,Eastern Asia,Asia Pacific,2333
27603,Calamba,Calabarzon,Philippines,Southeastern Asia,Asia Pacific,2334
27614,Kita-ku,Osaka,Japan,Eastern Asia,Asia Pacific,2335
27701,Anyang,Henan,China,Eastern Asia,Asia Pacific,2336
27732,Heze,Shandong,China,Eastern Asia,Asia Pacific,2337
27749,Anjo,Aichi,Japan,Eastern Asia,Asia Pacific,2338
27750,Yongchuan,Chongqing,China,Eastern Asia,Asia Pacific,2339
27832,Sakai,Ibaraki,Japan,Eastern Asia,Asia Pacific,2340
27861,Xiangtan,Hunan,China,Eastern Asia,Asia Pacific,2341
27894,Atsugacho,Hokkaido,Japan,Eastern Asia,Asia Pacific,2342
27922,Tongling,Anhui,China,Eastern Asia,Asia Pacific,2343
27951,Gawler,South Australia,Australia,Oceania,Asia Pacific,2344
27960,Tongi,Dhaka,Bangladesh,Southern Asia,Asia Pacific,2345
28003,Asansol,West Bengal,India,Southern Asia,Asia Pacific,2346
28067,Suining,Sichuan,China,Eastern Asia,Asia Pacific,2347
28163,Zhuzhou,Hunan,China,Eastern Asia,Asia Pacific,2348
28201,Meizhou,Guangdong,China,Eastern Asia,Asia Pacific,2349
28220,Kawaguchi,Chiba,Japan,Eastern Asia,Asia Pacific,2350
28322,Cox’s Bāzār,Chittagong,Bangladesh,Southern Asia,Asia Pacific,2351
28328,Thanjavur,Tamil Nadu,India,Southern Asia,Asia Pacific,2352
28420,Yantai,Shandong,China,Eastern Asia,Asia Pacific,2353
28423,Saharanpur,Uttar Pradesh,India,Southern Asia,Asia Pacific,2354
28551,Jalna,Maharashtra,India,Southern Asia,Asia Pacific,2355
28556,Muzaffarpur,Bihar,India,Southern Asia,Asia Pacific,2356
28563,Fukui,Fukui,Japan,Eastern Asia,Asia Pacific,2357
28572,Hiratsuka,Kanagawa,Japan,Eastern Asia,Asia Pacific,2358
28614,Guiyang,Guizhou,China,Eastern Asia,Asia Pacific,2359
28767,Narsingdi,Dhaka,Bangladesh,Southern Asia,Asia Pacific,2360
28769,Hachinohe,Aomori,Japan,Eastern Asia,Asia Pacific,2361
28907,Sialkot,Punjab,Pakistan,Southern Asia,Asia Pacific,2362
28949,Jingmen,Hubei,China,Eastern Asia,Asia Pacific,2363
29001,Kure,Hiroshima,Japan,Eastern Asia,Asia Pacific,2364
29176,Yao,Osaka,Japan,Eastern Asia,Asia Pacific,2365
29199,Changde,Hunan,China,Eastern Asia,Asia Pacific,2366
29230,Jincheng,Shanxi,China,Eastern Asia,Asia Pacific,2367
29267,Xuanhua,Hebei,China,Eastern Asia,Asia Pacific,2368
29316,Jhansi,Uttar Pradesh,India,Southern Asia,Asia Pacific,2369
29322,Hechuan,Chongqing,China,Eastern Asia,Asia Pacific,2370
29409,Yuyao,Zhejiang,China,Eastern Asia,Asia Pacific,2371
29433,Takasaki,Gunma,Japan,Eastern Asia,Asia Pacific,2372
29489,Zaozhuang,Shandong,China,Eastern Asia,Asia Pacific,2373
29578,Tumkur,Karnataka,India,Southern Asia,Asia Pacific,2374
29703,Yibin,Sichuan,China,Eastern Asia,Asia Pacific,2375
29708,Licheng,Guangdong,China,Eastern Asia,Asia Pacific,2376
29779,Barasat,West Bengal,India,Southern Asia,Asia Pacific,2377
29928,Benxi,Liaoning,China,Eastern Asia,Asia Pacific,2378
29956,Lianzhou,Guangdong,China,Eastern Asia,Asia Pacific,2379
30074,Shangqiu,Henan,China,Eastern Asia,Asia Pacific,2380
30085,Ghaziabad,Uttar Pradesh,India,Southern Asia,Asia Pacific,2381
30254,Tongzhou,Beijing,China,Eastern Asia,Asia Pacific,2382
30294,Invercargill,Southland,New Zealand,Oceania,Asia Pacific,2383
30301,Whangarei,Northland,New Zealand,Oceania,Asia Pacific,2384
30303,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,2385
30306,Wellington,Wellington,New Zealand,Oceania,Asia Pacific,2386
30310,Christchurch,Canterbury,New Zealand,Oceania,Asia Pacific,2387
30314,Napier,Hawke's Bay,New Zealand,Oceania,Asia Pacific,2388
30316,Nelson,Nelson,New Zealand,Oceania,Asia Pacific,2389
30317,Tauranga,Bay of Plenty,New Zealand,Oceania,Asia Pacific,2390
30319,Blenheim,Marlborough,New Zealand,Oceania,Asia Pacific,2391
30324,New Plymouth,Taranaki,New Zealand,Oceania,Asia Pacific,2392
30333,Auckland,Auckland,New Zealand,Oceania,Asia Pacific,2393
30336,Porirua,Wellington,New Zealand,Oceania,Asia Pacific,2394
30348,Hamilton,Waikato,New Zealand,Oceania,Asia Pacific,2395
30355,Rotorua,Bay of Plenty,New Zealand,Oceania,Asia Pacific,2396
30358,Hastings,Hawke's Bay,New Zealand,Oceania,Asia Pacific,2397
30370,Palmerston North,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific,2398
30389,Dunedin,Otago,New Zealand,Oceania,Asia Pacific,2399
30394,Timaru,Canterbury,New Zealand,Oceania,Asia Pacific,2400
30437,Lower Hutt,Wellington,New Zealand,Oceania,Asia Pacific,2401
30449,Papakura,Auckland,New Zealand,Oceania,Asia Pacific,2402
30461,Waitakere,Auckland,New Zealand,Oceania,Asia Pacific,2403
30513,Taupo,Waikato,New Zealand,Oceania,Asia Pacific,2404
30542,Paraparaumu,Wellington,New Zealand,Oceania,Asia Pacific,2405
30602,Upper Hutt,Wellington,New Zealand,Oceania,Asia Pacific,2406
30682,Gisborne,Gisborne,New Zealand,Oceania,Asia Pacific,2407
30693,Masterton,Wellington,New Zealand,Oceania,Asia Pacific,2408
30726,Cambridge,Waikato,New Zealand,Oceania,Asia Pacific,2409
30956,Whakatane,Bay of Plenty,New Zealand,Oceania,Asia Pacific,2410
31233,Levin,Manawatu-Wanganui,New Zealand,Oceania,Asia Pacific,2411
31294,Tangerang,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,2412
31296,Henderson,Kentucky,United States,Southern US,USCA,2413
31298,Los Angeles,California,United States,Western US,USCA,2414
31299,Fort Lauderdale,Florida,United States,Southern US,USCA,2415
31308,Concord,North Carolina,United States,Southern US,USCA,2416
31309,Seattle,Washington,United States,Western US,USCA,2417
31310,Fort Worth,Texas,United States,Central US,USCA,2418
31312,Madison,Wisconsin,United States,Central US,USCA,2419
31313,West Jordan,Utah,United States,Western US,USCA,2420
31314,San Francisco,California,United States,Western US,USCA,2421
31317,Fremont,Nebraska,United States,Central US,USCA,2422
31319,Philadelphia,Pennsylvania,United States,Eastern US,USCA,2423
31320,Orem,Utah,United States,Western US,USCA,2424
31330,Houston,Texas,United States,Central US,USCA,2425
31331,Richardson,Texas,United States,Central US,USCA,2426
31337,Naperville,Illinois,United States,Central US,USCA,2427
31339,Melbourne,Florida,United States,Southern US,USCA,2428
31340,Eagan,Minnesota,United States,Central US,USCA,2429
31342,Westland,Michigan,United States,Central US,USCA,2430
31343,Dover,Delaware,United States,Eastern US,USCA,2431
31345,New Albany,Indiana,United States,Central US,USCA,2432
31349,New York City,New York,United States,Eastern US,USCA,2433
31351,Troy,New York,United States,Eastern US,USCA,2434
31362,Chicago,Illinois,United States,Central US,USCA,2435
31363,Gilbert,Arizona,United States,Western US,USCA,2436
31365,Springfield,Virginia,United States,Southern US,USCA,2437
31367,Jackson,Michigan,United States,Central US,USCA,2438
31368,Memphis,Tennessee,United States,Southern US,USCA,2439
31375,Decatur,Alabama,United States,Southern US,USCA,2440
31379,Durham,North Carolina,United States,Southern US,USCA,2441
31381,Columbia,South Carolina,United States,Southern US,USCA,2442
31382,Rochester,Minnesota,United States,Central US,USCA,2443
31388,Minneapolis,Minnesota,United States,Central US,USCA,2444
31391,Portland,Oregon,United States,Western US,USCA,2445
31394,Saint Paul,Minnesota,United States,Central US,USCA,2446
31399,Aurora,Colorado,United States,Western US,USCA,2447
31402,Charlotte,North Carolina,United States,Southern US,USCA,2448
31405,Orland Park,Illinois,United States,Central US,USCA,2449
31407,Urbandale,Iowa,United States,Central US,USCA,2450
31409,Columbus,Ohio,United States,Eastern US,USCA,2451
31414,Bristol,Tennessee,United States,Southern US,USCA,2452
31415,Wilmington,Delaware,United States,Eastern US,USCA,2453
31421,Bloomington,Illinois,United States,Central US,USCA,2454
31422,Phoenix,Arizona,United States,Western US,USCA,2455
31429,Roseville,California,United States,Western US,USCA,2456
31440,Independence,Missouri,United States,Central US,USCA,2457
31441,Pasadena,California,United States,Western US,USCA,2458
31442,Newark,Ohio,United States,Eastern US,USCA,2459
31443,Franklin,Wisconsin,United States,Central US,USCA,2460
31447,Scottsdale,Arizona,United States,Western US,USCA,2461
31449,San Jose,California,United States,Western US,USCA,2462
31454,Edmond,Oklahoma,United States,Central US,USCA,2463
31458,Carlsbad,New Mexico,United States,Western US,USCA,2464
31460,San Antonio,Texas,United States,Central US,USCA,2465
31476,Decatur,Illinois,United States,Central US,USCA,2466
31478,Monroe,Louisiana,United States,Southern US,USCA,2467
